time,flux,flux_err,trend
2457282.85508,1.0022476888623615,,0.9998396430523954
2457282.85585,0.9998817171503025,,0.9997721265849583
2457282.8566099997,0.9941465365650345,,0.9998338586603323
2457282.85737,1.0077477533035675,,0.9997983762571381
2457282.85813,1.0004756072891667,,0.9997363881263006
2457282.8588900003,1.0002963261505928,,0.9997177825740683
2457282.85965,1.0044887856863929,,0.9996965110238722
2457282.8604099997,0.9994195469465175,,0.9996753704408016
2457282.86117,1.0089912216687627,,0.9997305728458056
2457282.86193,0.9972964640699534,,0.9996707838957801
2457282.8626900003,1.0012236515789477,,0.9995985410588977
2457282.86345,1.0070807667234538,,0.9996529859448641
2457282.86421,1.0067358350140678,,0.9995714523356887
2457282.86497,1.0011285642511325,,0.999550646448763
2457282.8657400003,0.9990641101605577,,0.9994807173064443
2457282.8665,0.9922846350697921,,0.9994646819498252
2457282.8672599997,1.001600883206355,,0.9993919876075987
2457282.86802,0.994686051782734,,0.9993789311498952
2457282.86878,1.0041459648130813,,0.9994297390618327
2457282.8695400003,0.9943893086757044,,0.9994252148064816
2457282.8703,1.0067213209606694,,0.9994801922705616
2457282.87106,1.002134346481468,,0.9995614355426999
2457294.48557,1.0101382829286958,,0.9998123742010941
2457294.4862900004,1.003816982329196,,0.9997300572805647
2457294.48701,1.0011568138268656,,0.9997450619708889
2457294.4877299997,0.9989718880636483,,0.9997790947429567
2457294.4884900004,0.9963484167193006,,0.9998603766200329
2457294.48928,0.9965280521813603,,0.999946393223184
2457294.49,1.0116063199758991,,0.9999918517749422
2457294.49076,1.0055630244100935,,1.00007499085863
2457294.49148,1.002546582385005,,1.0000223165238087
2457294.49224,0.99911515404968,,1.0000279721950764
2457294.4930000002,0.9939803757998504,,1.0000777306139268
2457294.49376,1.0038221210343021,,1.000155598632409
2457294.4945099996,0.9986307478152388,,1.000138010373445
2457294.49524,1.0090019840488,,1.0001116571610662
2457294.49599,1.0085557348318228,,1.0001658164614433
2457294.49675,0.9995798572771787,,1.0002180395407743
2457294.4975099997,1.0065032836088408,,1.0002651569538585
2457294.49827,1.0000818446927124,,1.0002470632114586
2457294.49903,0.9947892549631983,,1.0001933754473724
2457294.4997799997,0.992524069378009,,1.0002680707043057
2457294.50054,0.9872796995578497,,1.0002672070865215
2457294.5013,1.0034965844362786,,1.0002965926117682
2457294.50202,1.0042899466110904,,1.0003358327220153
2457294.5027900003,0.9954194741449517,,1.0003652115762927
2457294.5035099997,0.9999163604351329,,1.0003011711481828
2457294.50423,1.00080787529748,,1.0002313640464118
2457294.5049900003,0.9988210873572897,,1.0002438919726262
2457294.50575,0.9883689590299072,,1.000179458928005
2457294.5065099997,0.9930919586325998,,1.0001125918899068
2457294.50728,1.0008111288531782,,1.0001114979223524
2457294.50804,0.9897116917206065,,1.0001114979223524
2457294.5088,0.9924963189225199,,1.0001114979223524
2457294.5095599997,0.9912935590037646,,1.0001114979223524
2457294.51033,0.9986752179346182,,1.0001771388693286
2457294.5111,1.0016423429506542,,1.0001093149503502
2457294.51186,0.998176919165149,,1.000038898603372
2457294.51262,1.0019201546880547,,1.000038898603372
2457294.51338,0.9951768578370686,,0.9999689381129737
2457294.5141,0.9964134622194547,,0.9999470043465073
2457294.51482,0.9940600231354798,,0.9999285210747191
2457294.51553,0.9990130186993769,,0.9999285210747191
2457294.51878,1.0048425691379153,,1.0000113514243016
2457294.5195400002,1.0047028930023647,,1.0000599635995289
2457294.5202900004,0.9939671348974204,,1.0001219484415553
2457294.52105,1.0029356688799356,,1.0000613479811828
2457294.52183,1.0015812728680775,,1.0000493617525115
2457294.52255,0.9954650689808184,,1.0000472221203636
2457294.5232700002,0.9949268308533575,,1.0000427295597605
2457294.52399,1.0041047513947519,,1.0000204976260771
2457294.52475,0.9931584708603971,,1.0000126757253334
2457294.52551,1.0020160263495586,,1.0000459444790781
2457294.5262700003,1.0068952100788104,,1.000050962489051
2457294.52703,1.0059518785466834,,1.0000595891276296
2457294.52779,1.0028212320376302,,1.000113244068775
2457294.52855,1.0032329395889013,,1.0001382761054005
2457294.5293099997,0.9980022449099496,,1.0001024967169574
2457294.53003,0.990385646793965,,1.0000523938071364
2457294.53079,1.0048520113424078,,1.0000259958194735
2457294.53155,1.001639665129736,,1.0000125439207124
2457294.5323099997,1.008466090879863,,1.0000477339276854
2457294.53307,0.9997901141345424,,1.0000252625249357
2457294.53383,0.995423777557554,,1.0000793038702573
2457294.5345900003,0.9958198727543698,,1.0000276177894905
2457294.53535,1.0041183723627518,,0.9999719934816085
2457294.5361099998,1.0096684040692154,,1.0000116555728331
2457294.53688,1.000529451229733,,1.0000476958602214
2457294.53764,0.9872628980124311,,1.00001940849596
2457294.5384,0.9992168308814069,,1.0000725847797691
2457294.5391599997,0.997147216198112,,1.0000379207885572
2457294.53991,0.9981838492711281,,1.0000543929802994
2457294.54068,0.9999114596582186,,1.0000247844092784
2457294.5414299998,1.0049433784047934,,1.0000247844092784
2457294.5421599997,0.9991602439931409,,1.0000247844092784
2457294.54288,0.9971975351550473,,1.0000247844092784
2457294.5436,0.9937757072626646,,0.9999788255896946
2457294.5443599997,1.0025145889217235,,0.9999280752967687
2457294.54512,0.9976920102638166,,0.9999259885183782
2457294.54588,1.0025727664420838,,0.9999332005289637
2457294.5466400003,1.0023184725770986,,0.9999207306296635
2457294.5474,0.9990967479203139,,0.9999710082636265
2457294.54816,0.9998157512422617,,1.0000022037238996
2457294.54892,1.004033558538352,,1.000028077042494
2457294.5520099998,0.9989376047641001,,1.000075312328672
2457294.55273,0.9977855306628451,,1.0001020664670126
2457294.55348,0.9969185737038411,,1.0001152397749031
2457294.55424,1.0020835152524972,,1.0001103167179515
2457294.555,1.0042491752560052,,1.0000693414930941
2457294.55576,0.9939570808355249,,1.0000449558402782
2457294.55652,0.9954368567699795,,1.0000574152804518
2457294.55728,0.9968148876211439,,1.0000583939208962
2457294.55804,0.9960896796148426,,1.0000558515139732
2457294.5588,0.9983349342585397,,1.0000447449253205
2457294.55956,1.0091127484667,,1.00005837488257
2457294.56032,1.0074165078620294,,1.0000936286323565
2457294.56108,0.9938253183702616,,1.0000415928050472
2457294.56184,1.000628261686471,,1.000014337079083
2457294.5626,1.0016549687622827,,1.0000446218784822
2457294.56332,1.0061776128007578,,1.0000467877348045
2457294.56404,1.0073193727977108,,1.0000536493480874
2457294.56476,1.0026716706865224,,1.0001218572772097
2457294.56548,1.0070376726748451,,1.0001124838823476
2457294.56624,0.9963538754014662,,1.0000815294694831
2457294.56701,1.0002620546329284,,1.0000430449439746
2457294.56777,1.0033483575612445,,1.0000407897551573
2457294.56853,1.009531035563414,,1.0000909996444722
2457294.56929,0.9987946053466883,,1.0000616758228968
2457294.57005,0.9982018101578644,,1.0000702272295354
2457294.57081,1.004142279577891,,1.0000330463354494
2457294.57157,1.004275966324885,,0.9999529306459833
2457294.57234,1.0037251745949556,,0.9999069729905338
2457294.57309,0.9990600754538288,,0.9998448918017476
2457294.57385,0.9963085551338899,,0.9998294668892798
2457294.57462,1.0083166145244409,,0.9998230081348393
2457294.57537,1.000314135413963,,0.999873111812165
2457294.57613,1.0026680513728687,,0.9998986668282752
2457294.57689,1.00344501690212,,0.9998639848608503
2457294.57766,1.0027771274654111,,0.9997779647883084
2457294.57842,0.9947575114779874,,0.9997669609100878
2457294.57918,0.9935027869609264,,0.9997282143039582
2457294.5799,1.001407210258903,,0.9997600984609286
2457294.58062,0.9942757057744176,,0.9997443256644059
2457294.58134,0.9906528068141673,,0.9997966827740677
2457294.5821,1.0000603577317626,,0.9998763220491566
2457294.58523,1.0099564878083487,,1.0000526023647502
2457294.58599,0.9931580691860825,,1.0000820091569564
2457294.58676,0.9920797185611959,,1.0000513616191826
2457294.5882900003,0.9906188601103653,,1.0000848482596694
2457294.58905,0.9978933683300779,,1.0001585659859695
2457294.58981,0.9981696810126034,,1.0001877924619433
2457294.59057,0.9992407292776591,,1.0002478555244911
2457294.5913400003,0.9940987557529684,,1.0002817728214093
2457294.5921,1.0025037288288476,,1.0002618802960765
2457294.5928599997,1.0053418982239666,,1.0002491872580976
2457294.59363,1.0051332921737,,1.0002882011661995
2457294.59439,1.0046281750963915,,1.0002757475435327
2457294.59515,1.0098400140927482,,1.0002506395096653
2457294.5959099997,0.9932265659165037,,1.0003355399083025
2457294.59667,0.9986024183893769,,1.0003120379747337
2457294.59744,0.9996648438896295,,1.0002486843967706
2457294.59821,0.999241178950367,,1.0003199451583111
2457294.59897,0.9976463150149888,,1.0003248471651462
2457294.59973,0.9990804754784499,,1.000256142864583
2457294.60045,1.0027515393535005,,1.000312485536387
2457294.6011799998,1.0002375797352183,,1.0002599558117458
2457294.60195,1.000537853955975,,1.0001751176546105
2457294.60267,1.0061085545571564,,1.0001659019809956
2457294.6033900003,1.0020242354334188,,1.0001512267666604
2457294.6041099997,0.9965549897692426,,1.0001036762754913
2457294.60489,0.9947531887924952,,1.000094718840586
2457294.60565,0.9973342949864035,,1.0001360034743805
2457294.60642,0.9986240070414354,,1.0001150330255386
2457294.60718,1.0034542421786938,,1.0001193232531709
2457294.60794,0.9977298197732033,,1.0001105908577894
2457294.60866,1.0070498839676094,,1.000112815716484
2457294.60938,0.9937476659183381,,1.0001479511978633
2457294.6101,0.9917133731508113,,1.0001830262846805
2457294.61083,1.0041384372354156,,1.0001730774837163
2457294.61155,1.0037373565181915,,1.0001743311444722
2457294.6123,0.9969407977491659,,1.000124551868467
2457294.61308,1.0081499081631375,,1.000085778167051
2457294.6138400002,0.9961307991334728,,1.0001244651499204
2457294.6146,1.001565778921223,,1.0001566093246474
2457294.6153700002,0.996615657585568,,1.0001715309125578
2457294.61846,0.9890619163066832,,1.000081535606442
2457294.61922,0.9932050566887785,,1.0001391413799994
2457294.61998,0.9995551574945527,,1.0000848077740454
2457294.62075,1.000485514748554,,1.000120900170443
2457294.62151,0.9984893728411723,,1.0001382313627014
2457294.62227,1.0084850226154733,,1.0000911187668464
2457294.62303,1.003194900896113,,1.0001203107392418
2457294.62379,1.0025726555127756,,1.0001451104795365
2457294.62455,1.004486731051309,,1.0000948696254894
2457294.62531,0.9966955484728788,,1.0000948696254894
2457294.62607,1.0011830180417238,,1.0000875693514415
2457294.62683,1.0028197428835155,,1.0000807388026272
2457294.62759,1.0028167823550866,,1.0000568368199307
2457294.62835,1.0012472420814742,,1.0001176890111156
2457294.6291099996,0.9993267255858842,,1.0001404913231415
2457294.6298700003,0.9948867538048142,,1.0000761932151887
2457294.63063,0.9974314100888997,,0.9999945710763312
2457294.63136,1.0012518412722449,,1.0000583001288623
2457294.63208,0.9999950854919942,,1.0000895861299692
2457294.63283,0.9996301996887387,,1.0001571895810042
2457294.6336,0.9985398189573114,,1.0002164611086233
2457294.63435,1.0013743336639553,,1.0001893100009227
2457294.63513,1.0044871191239881,,1.0001441832555493
2457294.63589,0.9985386338301289,,1.000094159667877
2457294.63665,0.999654047294636,,1.0001695130017867
2457294.63742,1.0056140755816856,,1.0001624187719251
2457294.63818,0.9988452601763094,,1.0001536526449861
2457294.63894,0.9874055356411569,,1.000125188049227
2457294.6397,1.0053847457645526,,1.0001153729663008
2457294.64046,1.0025849635498825,,1.0000453192852188
2457294.64122,0.9994502531905721,,1.0000356366429872
2457294.6419900004,0.9981899467774066,,1.0000753864382437
2457294.64275,0.9988281548791063,,1.0000661859556528
2457294.64605,0.9956366618411905,,0.9999054711588105
2457294.64681,0.9895852799636595,,0.9998965757759505
2457294.64758,0.997569102866893,,0.9998982874151405
2457294.6483400003,0.9993078905260627,,0.999859445380068
2457294.64909,0.9921949605071863,,0.9998985250986124
2457294.65226,0.9940386281286391,,0.999782014246929
2457294.65302,0.9932026698469397,,0.999786718694613
2457294.65378,0.9884295261591235,,0.9998715072545273
2457294.65454,1.0084502082561921,,0.9998715087466755
2457294.65529,0.9974647637249778,,0.9998773508966814
2457294.65605,1.0015472946002841,,0.9999547401640304
2457294.65682,1.0033416848192496,,1.0000357588712887
2457294.65758,1.00261515464379,,0.9999868011908889
2457294.65834,0.9983521072604553,,0.9999428338182818
2457294.6591,1.0017109999042961,,0.9998980475003421
2457294.65986,1.0020317554898541,,0.9999072466468946
2457294.6606099997,1.0019090966975064,,0.9999049412382691
2457294.66137,0.9987335981509482,,0.9999295484356395
2457294.66214,1.0051424742982074,,1.0000072807737683
2457294.6629,0.999710967944307,,1.000025410162026
2457294.66366,1.003836733240697,,1.000091651374349
2457294.6644200003,0.999135578974345,,1.000143305874474
2457294.66518,1.0002863601531973,,1.0001481779845705
2457294.66594,1.0042309184364653,,1.0001874873500547
2457294.6667,0.9977154616043103,,1.0002675261688296
2457294.6674599997,0.9983690085996859,,1.0002765927440367
2457294.66822,1.0057879084053076,,1.0002599811962354
2457294.66898,1.0023356702178645,,1.0002590332719963
2457294.6697400003,1.0008443450207902,,1.0002203056931458
2457294.6705,1.004927147892479,,1.000221835679496
2457294.6712700003,0.9997996492865597,,1.000266818731432
2457294.67203,0.9926529019659881,,1.0003150419796663
2457294.67279,1.0025541853572502,,1.0003170627371318
2457294.67355,0.990949592897359,,1.000343617854806
2457294.67432,0.996873174893584,,1.0003477658684456
2457294.67508,1.0000292284515386,,1.0003740072216465
2457294.67584,0.9968339388156975,,1.0003492098108053
2457294.6766,0.9941946850577738,,1.0003456127161203
2457294.6773599996,1.003522365561948,,1.000345032285534
2457294.6781200003,1.000814537595402,,1.000304414914734
2457294.67889,0.9977935159091316,,1.0002542286866802
2457294.67966,0.9967600871879848,,1.0002776504493074
2457294.68037,1.00016656948466,,1.000352578726982
2457294.68109,1.001066729051846,,1.0003803539448224
2457294.68185,1.0017302018890837,,1.0003737864888465
2457294.68261,1.0026306668700584,,1.0003032472580962
2457294.68569,1.001853796017575,,1.000276436046727
2457294.68645,1.001868021273945,,1.0002595677512756
2457294.6872099997,0.9919773977590741,,1.0001843358529452
2457294.68797,0.9931899716516397,,1.000183447088202
2457294.68874,1.0079619596081355,,1.0001863872474228
2457294.6895,1.0000597004229868,,1.0002308202993881
2457294.69026,0.9995699976631836,,1.000170363368898
2457294.6910200003,1.0104751328223682,,1.000159562921164
2457294.69178,0.9902378331166012,,1.0001826205635043
2457294.6925,0.9929863875838656,,1.000144071376729
2457294.6932599996,0.9963041757605559,,1.000097901951606
2457294.69398,1.001239669132089,,1.0000824606649106
2457294.69474,0.9969189174274361,,1.000090649731854
2457294.69551,1.0118583554344909,,1.0000548085966368
2457294.69627,1.0058530778287587,,1.0000602147969908
2457294.69703,0.9973203379106332,,1.0000327832502929
2457294.69779,1.0020942100837094,,0.9999677881240852
2457294.6985400002,1.001855787002697,,0.9999364722522528
2457294.6993,0.9991106828849317,,0.9998641462752594
2457294.70083,0.9994416807055008,,0.9998600480035179
2457294.70159,0.9995485912940252,,0.999816323170514
2457294.70235,0.9964837612383984,,0.9997732020568469
2457294.7031099997,1.00580079459379,,0.9996991816014327
2457294.70386,0.9997592345471169,,0.9997196637937988
2457294.70462,0.9920864469333454,,0.9997214888434421
2457294.7053799997,0.9924395316751197,,0.9997460265526807
2457294.7061400004,1.0015088785217228,,0.9997630551432787
2457294.7069,0.9992846993816901,,0.9997497102128275
2457294.70766,1.00477258812971,,0.9996958875056016
2457294.70842,1.001721252172759,,0.9996468499343789
2457294.7091900003,0.99418681153987,,0.9996561778832955
2457294.70995,1.0000553452819714,,0.999625952403034
2457294.7107,0.9995023997503347,,0.9995905815537867
2457294.71146,1.0040171997184875,,0.9996268586213733
2457294.7122299997,1.000391849856023,,0.9995767236839816
2457294.713,1.0012977336190803,,0.9995377722870595
2457294.7137599997,1.0014743988709975,,0.9995726009012066
2457294.71452,1.0039119152712481,,0.9995889120795597
2457294.71543,0.9927544824172716,,0.9995808480247873
2457294.71619,1.0040077155204308,,0.9995193997909164
2457294.7193,0.9949271356156281,,0.9996153936054983
2457294.7200599997,0.9991868681807435,,0.9996394610020879
2457294.72083,0.9943169042984261,,0.9996377898590703
2457294.72159,1.0031751548641012,,0.9997183954847932
2457294.7223099996,1.0041230435551918,,0.9997848505344774
2457294.7230599998,0.9945630344434041,,0.9998498434812023
2457294.72382,0.9997846477683054,,0.9998555586847202
2457294.7245400003,1.0037066556071124,,0.9998743555824998
2457294.7253,0.9984524177808386,,0.9998848651190445
2457294.72607,0.9926937054169488,,0.9999282539749232
2457294.72684,1.0027042706714404,,0.9999415166829778
2457294.7276,1.0089660100506772,,0.999987933753901
2457294.72836,1.0048375396082265,,1.0000408331753095
2457294.7291200003,0.9934578586793682,,1.0000599871761187
2457294.72984,1.0016991551234098,,1.0000602128518783
2457294.7306,1.0017391325664446,,1.000121334148198
2457294.7313599996,1.006171197243778,,1.0001483664053534
2457294.7321200003,0.991810855924797,,1.0001566898940906
2457294.73288,0.996506082322097,,1.0001374778764043
2457294.73364,0.9951960113475842,,1.0001211495703868
2457294.7344,1.0000987278563758,,1.0001423080463694
2457294.7351599997,1.0101399494108856,,1.000168032821179
2457294.73592,0.9970640918521024,,1.0001438079456855
2457294.73668,1.0030395206683629,,1.0001207023866867
2457294.7374400003,1.0013904755788343,,1.0000481391510336
2457294.7382,1.0069951612661405,,1.000010732258535
2457294.7389700003,1.005526180477634,,0.9999677837025207
2457294.73973,0.9988517072720698,,1.0000219729526527
2457294.74049,1.0021567814919388,,1.0000136111240459
2457294.74125,1.0041863833009894,,0.9999440765610618
2457294.7420099997,1.0078858032656293,,0.9999432868161819
2457294.74277,1.0106061875847099,,0.9999576908252827
2457294.74353,1.005239328475583,,0.9999104818861847
2457294.7442900003,1.0001491665514148,,0.9998854094684257
2457294.74515,1.0100189260162316,,0.9998735608224704
2457294.74592,1.0003047765455653,,0.9998272976526846
2457294.74668,1.0037657018430493,,0.9998268795116173
2457294.74744,1.0007849384708611,,0.9998735488420655
2457294.74821,1.0031087333264648,,0.9998455981496339
2457294.74909,0.9985462427664882,,0.9998898537178205
2457294.74985,1.0033568652222482,,0.9999196540235693
2457294.75285,1.0003054565974796,,0.999951408513038
2457294.75361,0.9971228790026279,,0.9999181630457329
2457294.75437,0.9983397022953725,,0.9999084871711365
2457294.75525,1.0068915105669272,,1.0000195352147474
2457294.75621,0.9980412454312282,,0.9999916044823969
2457294.7570700003,0.9922097003626387,,0.9999968464974306
2457294.75788,0.9973724557561835,,0.9999553654472506
2457294.75864,0.9968649509599904,,1.0000051783170825
2457294.75941,0.9928450678472787,,1.0000571680473167
2457294.76017,0.9999940442384614,,1.0000504647080846
2457294.76093,1.002157496774608,,0.9999888484247809
2457294.76169,0.9958477340826279,,0.9999268415435119
2457294.76245,0.9970056552794356,,0.9999420706442674
2457294.7632,1.0074372262892726,,0.9999739139198234
2457294.7639599997,1.0006365573965679,,0.9999593616937241
2457294.76472,0.9955474039322311,,0.9999253627617655
2457294.76548,0.994304955936442,,0.9999857513691793
2457294.7662400003,1.0019637326613131,,0.9999826397204711
2457294.767,0.9911870992694612,,1.0000154845411353
2457294.7677599997,0.9947496532472511,,1.0000968641487968
2457294.76852,0.9962156215090692,,1.0000833678706225
2457294.76928,0.9910951830101634,,1.0000772313465607
2457294.7700400003,0.995472698687665,,1.0000584958889427
2457294.7709999997,1.0011259195389044,,1.000013123515852
2457294.77177,0.9924686744370366,,0.9999295682353827
2457294.7725299997,0.997141319807286,,0.9999333383757363
2457294.77398,0.9932674704802905,,0.9998868644278852
2457294.77475,0.9911754707458857,,0.9998965262108859
2457294.77551,1.0073265776869431,,0.9998965262108859
2457294.7762700003,0.997937989987601,,0.9999035086057613
2457294.77703,0.9973387040335219,,0.9999093340701735
2457294.77788,0.9913961416506197,,0.9999442627976686
2457294.77864,1.0039373065345363,,0.9998966935904874
2457294.7801,0.9979277337634831,,0.999953986555916
2457294.78086,0.9990622779376424,,1.0000054635236184
2457294.78162,1.0000870668739985,,0.9999935663263123
2457294.7823799998,0.9923099297351755,,1.0000045281919676
2457294.78314,0.9944056081591442,,0.9999613070190635
2457294.78625,1.004256408865587,,1.000012926918719
2457294.7870099996,0.9939289985307147,,0.9999747978011041
2457294.7877700003,0.9996892502177442,,0.9999769350488349
2457294.78854,1.0033890735339104,,0.9999676608620437
2457294.7893,0.9990249937476618,,0.9999560473224313
2457294.79006,1.0023438778204612,,0.99991777945661
2457294.79082,0.996961879106607,,0.9999765336645965
2457294.79157,0.9986006891471372,,0.9999364584909108
2457294.79234,1.004086261913248,,0.9999364584909108
2457294.7931,1.0010371849647128,,0.9999364584909108
2457294.7938599996,1.0031069321292867,,0.9999364584909108
2457294.79465,1.0017098079249458,,0.9999868006784304
2457294.79553,0.999574998407372,,1.0000022541695675
